Timestamp [s],Event,Event Type,Event Group,Event Data,Timestamp,Cadence [rpm],Speed [m/s],Distance [m],Power [watts],Latitude [semicircles],Longitude [semicircles],Altitude [m],
Sat Jul 24 06:52:38 EDT 2010,TIMER,START,0,Trigger: MANUAL,
Sat Jul 24 06:52:39 EDT 2010,BATTERY,MARKER,135,,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:05 EDT 2010,82,10.066,62126.07,64,465530342,-919823061,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:06 EDT 2010,84,9.879,62135.81,106,465529741,-919821962,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:07 EDT 2010,81,10.043,62146.67,72,465529063,-919820744,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:08 EDT 2010,81,10.174,62157.1,72,465528330,-919819655,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:09 EDT 2010,79,8.521,62165.46,56,465527797,-919818728,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:10 EDT 2010,79,9.034,62174.83,56,465527152,-919817735,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:11 EDT 2010,34,9.422,62184.7,16,465526440,-919816728,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:12 EDT 2010,76,9.692,62195.13,94,465525627,-919815737,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:13 EDT 2010,76,9.983,62205.85,81,465524741,-919814794,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:14 EDT 2010,76,9.959,62216.88,84,465523787,-919813891,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:15 EDT 2010,76,9.548,62227.02,84,465522907,-919813067,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:16 EDT 2010,54,9.53,62237.35,31,465521989,-919812262,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:17 EDT 2010,76,9.35,62246.63,60,465521145,-919811573,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:18 EDT 2010,76,9.466,62256.23,96,465520219,-919810986,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:19 EDT 2010,76,9.475,62265.74,123,465519314,-919810377,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:20 EDT 2010,76,9.058,62274.7,123,465518451,-919809831,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:21 EDT 2010,76,9.457,62284.19,123,465517517,-919809304,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:22 EDT 2010,0,9.237,62293.5,0,465516579,-919808857,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:23 EDT 2010,0,9.263,62302.53,0,465515667,-919808427,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:24 EDT 2010,76,8.535,62311.27,143,465514773,-919808058,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:25 EDT 2010,76,8.943,62320.17,143,465513847,-919807754,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:26 EDT 2010,76,8.142,62328.26,143,465512989,-919807571,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:27 EDT 2010,21,8.746,62337.03,13,465512057,-919807397,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:28 EDT 2010,78,9.327,62346.31,330,465511069,-919807215,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:29 EDT 2010,83,9.444,62355.82,229,465510063,-919806987,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:30 EDT 2010,90,9.481,62365.36,167,465509049,-919806791,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:31 EDT 2010,84,9.883,62375.53,154,465507972,-919806550,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:32 EDT 2010,81,10.101,62386.19,163,465506827,-919806459,69.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:33 EDT 2010,82,10.14,62396.6,128,465505706,-919806429,69.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:34 EDT 2010,82,10.116,62407.32,119,465504551,-919806360,68.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:35 EDT 2010,82,10.01,62417.67,129,465503441,-919806248,68.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:36 EDT 2010,83,9.985,62428.1,110,465502327,-919806063,68.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:37 EDT 2010,83,9.833,62438.21,150,465501283,-919805676,68.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:38 EDT 2010,83,10.192,62448.71,150,465500194,-919805300,68.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:39 EDT 2010,83,10.289,62458.93,185,465499168,-919804798,68.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:40 EDT 2010,85,10.445,62469.55,198,465498100,-919804279,68.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:41 EDT 2010,86,10.535,62479.93,145,465497097,-919803655,68.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:42 EDT 2010,85,10.658,62491.01,96,465496072,-919802880,67.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:43 EDT 2010,85,11.057,62502.17,96,465495061,-919802049,67.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:44 EDT 2010,84,10.921,62513.12,123,465494125,-919801136,67.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:45 EDT 2010,84,10.447,62523.82,104,465493242,-919800191,67.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:46 EDT 2010,84,10.303,62534.41,89,465492503,-919799080,67.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:47 EDT 2010,83,9.925,62544.37,161,465491778,-919798071,67.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:48 EDT 2010,83,10.148,62554.93,161,465491064,-919796938,67.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:49 EDT 2010,26,9.644,62564.72,13,465490539,-919795762,67.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:50 EDT 2010,84,9.815,62574.78,141,465490043,-919794529,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:51 EDT 2010,89,9.109,62584.08,160,465489694,-919793328,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:52 EDT 2010,88,8.988,62593.44,144,465489288,-919792149,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:53 EDT 2010,88,9.165,62602.62,119,465488905,-919790983,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:54 EDT 2010,88,9.601,62612.19,119,465488556,-919789741,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:55 EDT 2010,84,8.625,62620.86,166,465488228,-919788621,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:56 EDT 2010,87,8.797,62629.87,175,465487945,-919787430,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:57 EDT 2010,86,8.375,62638.01,166,465487730,-919786334,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:58 EDT 2010,86,8.665,62646.68,180,465487549,-919785144,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:46:59 EDT 2010,86,9.5,62656.75,147,465487339,-919783767,67.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:00 EDT 2010,85,9.175,62668.3,178,465487098,-919782190,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:01 EDT 2010,85,8.358,62673.86,178,465486943,-919781441,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:02 EDT 2010,85,9.355,62683.75,163,465486508,-919780194,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:03 EDT 2010,85,9.465,62693.54,207,465486133,-919778929,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:04 EDT 2010,85,9.093,62703.07,172,465485666,-919777761,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:05 EDT 2010,85,9.39,62713.03,168,465485119,-919776581,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:06 EDT 2010,85,8.405,62722.2,157,465484575,-919775526,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:07 EDT 2010,85,8.319,62730.94,179,465483990,-919774583,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:08 EDT 2010,85,8.435,62739.32,196,465483437,-919773671,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:09 EDT 2010,85,9.261,62749.02,196,465482732,-919772686,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:10 EDT 2010,85,8.65,62758.1,138,465482102,-919771731,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:11 EDT 2010,85,8.846,62767.61,138,465481433,-919770740,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:12 EDT 2010,85,8.818,62777.4,101,465480738,-919769729,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:13 EDT 2010,86,9.0,62787.1,130,465480032,-919768746,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:14 EDT 2010,87,8.996,62796.61,115,465479358,-919767761,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:15 EDT 2010,88,9.463,62806.4,108,465478665,-919766745,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:16 EDT 2010,88,9.954,62816.74,108,465477897,-919765717,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:17 EDT 2010,43,9.655,62826.58,57,465477218,-919764678,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:18 EDT 2010,83,9.894,62836.81,130,465476538,-919763570,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:19 EDT 2010,83,10.56,62847.61,130,465475821,-919762398,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:20 EDT 2010,84,10.913,62858.61,104,465475364,-919761001,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:21 EDT 2010,86,10.64,62869.05,75,465474879,-919759703,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:22 EDT 2010,86,10.396,62880.56,75,465474343,-919758273,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:23 EDT 2010,86,10.771,62891.26,75,465473860,-919756935,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:24 EDT 2010,23,11.146,62902.64,4,465473318,-919755529,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:25 EDT 2010,87,10.86,62913.61,89,465472847,-919754143,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:26 EDT 2010,87,10.284,62924.5,79,465472074,-919753015,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:27 EDT 2010,87,10.153,62935.03,79,465471507,-919751745,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:28 EDT 2010,87,9.889,62945.16,79,465471042,-919750452,67.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:29 EDT 2010,20,10.08,62955.69,5,465470422,-919749233,67.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:30 EDT 2010,85,8.841,62965.14,95,465469797,-919748205,66.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:31 EDT 2010,85,10.285,62976.0,95,465468866,-919747302,66.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:32 EDT 2010,85,9.93,62985.86,95,465467984,-919746547,66.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:33 EDT 2010,20,10.34,62996.46,4,465466949,-919745932,66.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:34 EDT 2010,84,10.071,63006.19,85,465465961,-919745490,66.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:35 EDT 2010,84,10.161,63016.77,85,465464846,-919745196,66.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:36 EDT 2010,28,10.135,63027.2,19,465463724,-919745185,65.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:37 EDT 2010,83,10.646,63038.35,100,465462528,-919745286,65.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:38 EDT 2010,92,10.394,63049.11,133,465461390,-919745564,65.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:39 EDT 2010,93,10.108,63060.02,118,465460272,-919746034,65.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:40 EDT 2010,83,9.88,63070.44,124,465459204,-919746468,65.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:41 EDT 2010,47,10.09,63080.54,46,465458190,-919746974,65.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:42 EDT 2010,80,9.748,63090.25,124,465457198,-919747395,65.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:43 EDT 2010,80,9.177,63099.27,137,465456290,-919747833,65.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:44 EDT 2010,80,9.167,63108.29,131,465455372,-919748240,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:45 EDT 2010,80,9.879,63118.42,127,465454300,-919748478,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:46 EDT 2010,79,9.684,63128.23,126,465453245,-919748504,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:47 EDT 2010,79,9.327,63137.92,126,465452206,-919748572,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:48 EDT 2010,81,9.813,63148.54,136,465451065,-919748493,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:49 EDT 2010,89,9.897,63159.02,221,465449939,-919748445,65.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:50 EDT 2010,89,9.449,63168.3,212,465448945,-919748328,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:51 EDT 2010,89,9.477,63178.31,144,465447892,-919748048,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:52 EDT 2010,89,9.51,63188.19,125,465446881,-919747630,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:53 EDT 2010,88,9.031,63197.04,80,465445991,-919747198,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:54 EDT 2010,88,9.041,63206.18,67,465445109,-919746644,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:55 EDT 2010,87,9.256,63215.48,85,465444287,-919745910,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:56 EDT 2010,87,9.168,63224.74,85,465443435,-919745247,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:57 EDT 2010,87,9.353,63234.54,85,465442548,-919744514,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:58 EDT 2010,0,9.038,63244.78,0,465441769,-919743490,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:47:59 EDT 2010,0,8.624,63254.28,0,465441098,-919742490,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:00 EDT 2010,0,8.752,63264.14,0,465440368,-919741503,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:01 EDT 2010,0,8.575,63273.17,0,465439729,-919740562,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:02 EDT 2010,0,8.269,63281.61,0,465439141,-919739677,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:03 EDT 2010,0,7.734,63288.99,0,465438607,-919738923,65.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:04 EDT 2010,0,7.212,63296.28,0,465438165,-919738091,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:05 EDT 2010,0,7.375,63303.38,0,465437820,-919737219,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:06 EDT 2010,0,6.901,63309.68,0,465437567,-919736411,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:07 EDT 2010,0,6.797,63316.35,0,465437302,-919735552,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:08 EDT 2010,31,6.812,63323.29,18,465436910,-919734739,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:09 EDT 2010,71,7.191,63331.1,100,465436487,-919733808,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:10 EDT 2010,71,7.446,63339.08,100,465436031,-919732876,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:11 EDT 2010,76,7.251,63346.82,254,465435607,-919731959,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:12 EDT 2010,77,7.268,63354.33,228,465435258,-919731026,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:13 EDT 2010,79,7.51,63361.92,232,465434857,-919730114,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:14 EDT 2010,83,7.516,63369.45,237,465434462,-919729208,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:15 EDT 2010,85,8.206,63377.7,231,465434029,-919728217,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:16 EDT 2010,91,8.756,63386.34,289,465433612,-919727153,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:17 EDT 2010,93,9.598,63395.92,277,465433155,-919725969,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:18 EDT 2010,95,9.682,63405.67,129,465432767,-919724723,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:19 EDT 2010,95,8.839,63414.79,51,465432203,-919723694,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:20 EDT 2010,95,8.106,63423.3,51,465431765,-919722661,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:21 EDT 2010,97,8.765,63432.56,205,465431229,-919721585,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:22 EDT 2010,90,8.742,63441.37,224,465430632,-919720639,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:23 EDT 2010,91,9.916,63451.67,154,465429738,-919719788,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:24 EDT 2010,92,9.727,63462.32,148,465428804,-919718940,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:25 EDT 2010,93,9.848,63472.93,159,465427910,-919718032,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:26 EDT 2010,94,9.932,63483.85,158,465427010,-919717066,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:27 EDT 2010,84,10.107,63494.42,138,465426166,-919716088,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:28 EDT 2010,84,9.954,63504.56,121,465425359,-919715148,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:29 EDT 2010,85,9.931,63514.37,123,465424617,-919714180,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:30 EDT 2010,85,9.959,63524.67,123,465423834,-919713172,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:31 EDT 2010,84,9.922,63534.52,150,465423119,-919712163,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:32 EDT 2010,84,10.216,63545.01,158,465422399,-919711032,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:33 EDT 2010,84,10.243,63555.5,158,465421838,-919709770,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:34 EDT 2010,84,10.382,63566.21,98,465421253,-919708499,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:35 EDT 2010,84,10.176,63576.64,98,465420681,-919707262,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:36 EDT 2010,84,10.186,63587.12,98,465420220,-919705945,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:37 EDT 2010,84,9.985,63597.27,88,465419847,-919704632,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:38 EDT 2010,84,10.46,63607.88,90,465419469,-919703252,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:39 EDT 2010,84,10.331,63618.21,77,465419131,-919701898,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:40 EDT 2010,84,10.811,63629.18,77,465418875,-919700422,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:41 EDT 2010,84,9.501,63638.53,77,465418588,-919699188,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:42 EDT 2010,0,10.384,63649.5,0,465418319,-919697717,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:43 EDT 2010,83,9.774,63659.03,141,465418070,-919696443,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:44 EDT 2010,83,10.178,63669.27,94,465417817,-919695071,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:45 EDT 2010,84,9.553,63678.5,103,465417568,-919693840,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:46 EDT 2010,83,9.821,63688.25,88,465417189,-919692587,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:47 EDT 2010,45,10.226,63698.18,25,465416699,-919691372,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:48 EDT 2010,45,10.384,63708.42,25,465416088,-919690198,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:49 EDT 2010,84,9.853,63718.41,144,465415453,-919689089,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:50 EDT 2010,84,9.769,63728.95,131,465414666,-919688042,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:51 EDT 2010,84,10.904,63741.0,90,465413718,-919686911,64.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:52 EDT 2010,84,9.983,63751.0,74,465412899,-919686016,64.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:53 EDT 2010,83,9.818,63761.85,107,465411865,-919685322,64.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:54 EDT 2010,84,10.282,63773.42,210,465410753,-919684611,64.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:55 EDT 2010,84,10.52,63786.03,183,465409515,-919683894,64.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:56 EDT 2010,84,10.675,63797.86,127,465408360,-919683194,64.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:57 EDT 2010,83,10.132,63809.25,116,465407271,-919682467,64.0,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:58 EDT 2010,84,9.685,63819.65,134,465406310,-919681734,63.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:48:59 EDT 2010,83,10.201,63829.64,88,465405522,-919680800,63.8,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:00 EDT 2010,82,9.517,63838.86,52,465404834,-919679886,63.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:01 EDT 2010,82,9.641,63848.78,52,465404089,-919678908,63.6,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:02 EDT 2010,82,9.448,63857.98,52,465403492,-919677897,63.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:03 EDT 2010,0,9.486,63867.87,0,465402898,-919676767,63.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:04 EDT 2010,0,9.585,63877.76,0,465402245,-919675692,63.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:05 EDT 2010,81,9.466,63887.98,70,465401563,-919674588,63.4,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:06 EDT 2010,87,9.456,63899.12,144,465400718,-919673501,63.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:07 EDT 2010,78,9.666,63907.09,143,465400155,-919672671,63.2,
Sat Jul 24 06:52:39 EDT 2010,,,,,Sat Jul 24 08:49:08 EDT 2010,78,9.75,63916.95,143,465399407,-919671709,63.2,
